code,product
FK2,(百元基金)富蘭克林華美富蘭克林全球債券組合基金(累積型)(台幣)
FK5,富蘭克林華美富蘭克林全球債券組合基金(月配息型)(本基金之配息來源可能為本金)
215,匯豐資源豐富國家債券基金-B(月配息)
165,安聯四季回報債券組合基金 (累積)
218,(百元基金)永豐中國高收益債券基金-累積類型(本基金主要投資於非投資等級高風險債券且基金之配息來源可能為本金)
251,永豐中國高收益債券基金-月配類型(本基金主要投資於非投資等級高風險債券且基金之配息來源可能為本金)
UI1,保德信好時債組合基金-A不配息(本基金之子基金得投資於非投資等級之高風險債券且基金之配息來源可能為本金)
UI2,保德信新興市場企業債券基金(累積型)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
UI5,保德信新興市場企業債券基金(月配息型)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
234,(百元基金)永豐中國高收益債券基金(累積類型)(人民幣)(本基金主要投資於非投資等級高風險債券且基金之配息來源可能為本金)
AN4,(百元基金)柏瑞ＥＳＧ量化債券基金A(累積)(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
A2X,柏瑞ＥＳＧ量化債券基金N9(累積)(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
A1X,柏瑞ＥＳＧ量化債券基金N(月配息)(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AN5,(百元基金)柏瑞ＥＳＧ量化債券基金B(月配息)(人民幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
375,貝萊德亞洲高收益債券基金(月配)(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息可能涉及本金)
CQ1,野村亞太新興債券基金-N類型(月配)(人民幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
469,元大新興雙印四年到期債券基金A(不配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
470,元大新興雙印四年到期債券基金B(季配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
AV6,柏瑞新興亞太策略債券基金-N(月配息)(新臺幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
AP9,柏瑞ＥＳＧ量化債券基金B(月配息)(美元)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AY8,柏瑞ＥＳＧ量化債券基金N(月配息)(美元)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AY9,柏瑞ＥＳＧ量化債券基金N9(累積)(美元)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AP8,柏瑞ＥＳＧ量化債券基金A(累積)(美元)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
A2V,柏瑞新興亞太策略債券基金Ns(月配息)(新臺幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
262,(百元基金)柏瑞新興亞太策略債券基金A(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
263,(百元基金)柏瑞新興亞太策略債券基金B(月配息)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
A1V,柏瑞新興亞太策略債券基金-N9(不配息)(新臺幣)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
Q25,國泰豐益債券組合基金
PL2,瀚亞印度策略收益債券基金S(配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
PB2,瀚亞印度策略收益債券基金B(配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
UC7,施羅德中國高收益債券基金(累積)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
H10,(百元基金)復華全球債券基金(台幣)
CLB,野村亞太新興債券基金(月配)(人民幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
UC8,施羅德中國高收益債券基金-B配息(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
226,復華南非幣短期收益基金A類型
227,復華南非幣短期收益基金B類型-月配息(本基金之配息來源可能為本金)
GOA,聯博新興亞洲收益基金-A2累積(新臺幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
GOB,聯博新興亞洲收益基金-AA月配(新臺幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
434,富蘭克林華美多重資產收益基金(累積)(南非幣)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
236,永豐中國高收益債券基金(月配類型)(人民幣)(本基金主要投資於非投資等級高風險債券且基金之配息來源可能為本金)
435,富蘭克林華美多重資產收益基金(月配息)(南非幣)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
PC1,瀚亞全球高收益債券基金A-澳幣(本基金主要係投資於非投資等級之高風險債券)
229,(百元基金)永豐新興市場企業債券基金-累積類型(本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金)
230,永豐新興市場企業債券基金-月配類型(本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金)
PC2,瀚亞全球高收益債券基金B(配息)-澳幣(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
264,景順人民幣新興亞太入息基金(累積型)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
CP1,野村亞太新興債券基金-N類型(月配)(美元)(本基金主要係投資於非投資等級之高風險債券且配息來源可能為本金)
CKD,野村亞太新興債券基金(月配)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
CKC,野村亞太新興債券基金(累積)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
FJ1,富邦新興雙印主權債券基金B(月配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
FJ0,富邦新興雙印主權債券基金A(不配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
FA8,德銀遠東DWS亞洲高收益債券基金(月配息型)(本基金主要係投資於非投資等級之高風險債券)
FA7,德銀遠東DWS亞洲高收益債券基金(累積型)(本基金主要係投資於非投資等級之高風險債券)
U2A,施羅德四年到期新興市場主權債券基金(累積型)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
U2B,施羅德四年到期新興市場主權債券基金(季配息)(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
CZ2,群益多重收益組合基金(台幣)
265,景順人民幣新興亞太入息基金(月配型)(美元)(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)
UX5,元大新興印尼機會債券基金B(配息)(臺幣)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)
UX4,元大新興印尼機會債券基金A(不配息)(臺幣)(本基金有相當比重投資於非投資等級之高風險債券)
A4V,柏瑞ＥＳＧ量化債券基金N9(累積)(新臺幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
A3V,柏瑞ＥＳＧ量化債券基金N(月配息)(新臺幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
A3I,(百元基金)柏瑞ＥＳＧ量化債券基金A(累積)(新臺幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
A4I,(百元基金)柏瑞ＥＳＧ量化債券基金B(月配息)(新臺幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
441,野村全球短期收益基金(美元)
AW5,柏瑞ＥＳＧ量化債券基金N(月配息)(澳幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AK5,柏瑞ＥＳＧ量化債券基金B(月配息)(澳幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AW6,柏瑞ＥＳＧ量化債券基金N9(累積)(澳幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
AK4,柏瑞ＥＳＧ量化債券基金A(累積)(澳幣)(本基金有一定比重得投資於非投資等級之高風險債券且配息來源可能為本金)
294,永豐新興市場企業債券基金(月配類型)(人民幣)(本基金可投資於相當比例非投資等級之高風險債券且基金之配息來源可能為本金)
